customer,state,customer lifetime value,response,coverage,education,effective to date,employmentstatus,gender,income,location code,marital status,monthly premium auto,months since last claim,months since policy inception,number of open complaints,number of policies,policy type,policy,renew offer type,sales channel,total claim amount,vehicle class,vehicle size,vehicle type
EK71077,California,11510.36033,California,Basic,Bachelor,2/17/11,Unemployed,F,0,Suburban,Married,61,11.0,39,0.0,2,Corporate Auto,Corporate L1,Offer3,Agent,439.2,Four-Door Car,Medsize,A
ZU50513,California,8954.840118,California,Basic,Bachelor,1/31/11,Employed,F,97736,Rural,Married,74,19.0,22,0.0,2,Personal Auto,Personal L2,Offer4,Agent,60.090984,Four-Door Car,Medsize,A
AQ70619,California,13046.65319,California,Basic,High School or Below,1/8/11,Employed,M,71024,Urban,Married,65,15.149070740488469,96,0.38425610586747105,2,Corporate Auto,Corporate L3,Offer1,Agent,266.640638,Four-Door Car,Medsize,A
GF59560,Oregon,5817.832355,Oregon,Basic,College,1/20/11,Employed,F,86824,Urban,Married,72,1.0,76,0.0,3,Personal Auto,Personal L2,Offer1,Call Center,189.096179,Four-Door Car,Medsize,A
DY18947,Arizona,9152.489511,Arizona,Premium,High School or Below,2/21/11,Employed,F,60423,Rural,Married,114,23.0,44,0.0,9,Personal Auto,Personal L3,Offer1,Call Center,137.611531,Four-Door Car,Medsize,A
NY24020,Arizona,3748.99343,Arizona,Extended,High School or Below,2/24/11,Employed,M,82189,Urban,Divorced,94,20.0,17,0.0,1,Personal Auto,Personal L3,Offer2,Web,354.081091,Two-Door Car,Medsize,A
QA66968,California,6756.062791,California,Extended,Bachelor,1/31/11,Employed,F,46879,Urban,Married,86,3.0,62,2.0,3,Personal Auto,Personal L3,Offer1,Agent,324.944098,Four-Door Car,Medsize,A
UM52895,California,13104.30284,California,Basic,Bachelor,1/26/11,Employed,F,30130,Suburban,Married,110,22.0,12,0.0,2,Personal Auto,Personal L3,Offer1,Call Center,528.0,SUV,Small,A
XJ60303,California,13406.92021,California,Premium,Bachelor,1/18/11,Employed,F,25048,Suburban,Married,167,0.0,11,0.0,5,Personal Auto,Personal L1,Offer1,Agent,801.6,SUV,Medsize,A
TV37646,California,4794.116328,California,Basic,College,2/12/11,Employed,F,70012,Suburban,Married,119,22.0,33,0.0,1,Personal Auto,Personal L3,Offer4,Agent,755.19863,SUV,Small,A
JW24212,Oregon,3123.080994,Oregon,Basic,Bachelor,2/19/11,Unemployed,M,0,Suburban,Married,101,1.0,83,4.0,1,Personal Auto,Personal L3,Offer1,Agent,960.115399,SUV,Large,A
CV64725,California,6545.802896,California,Extended,High School or Below,1/7/11,Employed,M,55366,Suburban,Divorced,86,11.0,54,2.0,4,Personal Auto,Personal L1,Offer3,Agent,455.714395,Four-Door Car,Medsize,A
YQ58965,California,2867.312197,California,Extended,Bachelor,1/3/11,Retired,F,23376,Suburban,Divorced,78,19.0,18,0.0,1,Personal Auto,Personal L3,Offer2,Call Center,374.4,Four-Door Car,Medsize,A
BH11344,Oregon,2806.696138,Oregon,Basic,Doctor,2/17/11,Employed,F,37009,Rural,Single,71,1.0,45,0.0,1,Corporate Auto,Corporate L2,Offer1,Branch,145.673348,Two-Door Car,Medsize,A
VT34834,Nevada,4953.358432,Nevada,Basic,High School or Below,2/8/11,Unemployed,M,0,Suburban,Married,68,11.0,90,0.0,4,Personal Auto,Personal L1,Offer3,Branch,342.468248,Four-Door Car,Small,A
OO65445,Oregon,2496.476385,Oregon,Basic,Bachelor,1/27/11,Unemployed,F,0,Urban,Married,67,25.0,32,0.0,1,Personal Auto,Personal L1,Offer1,Call Center,181.335364,Four-Door Car,Medsize,A
BI34286,Oregon,6515.026481,Oregon,Extended,Master,2/27/11,Employed,M,47259,Suburban,Married,81,22.0,54,0.0,5,Corporate Auto,Corporate L2,Offer1,Branch,388.8,Four-Door Car,Medsize,A
VE98553,Oregon,4666.643522,Oregon,Premium,Bachelor,2/28/11,Employed,M,60466,Suburban,Married,117,15.149070740488469,3,0.38425610586747105,1,Personal Auto,Personal L3,Offer2,Agent,784.186389,Four-Door Car,Large,A
DQ28641,Nevada,2665.222511,Nevada,Basic,High School or Below,1/9/11,Medical Leave,M,14315,Suburban,Married,71,15.149070740488469,16,0.38425610586747105,1,Personal Auto,Personal L1,Offer2,Branch,511.2,Four-Door Car,Medsize,A
TZ37274,Arizona,4628.280887,Arizona,Basic,High School or Below,2/27/11,Unemployed,M,0,Suburban,Single,62,32.0,31,0.0,3,Personal Auto,Personal L3,Offer3,Web,690.548602,Four-Door Car,Medsize,A
WL28610,California,4146.409412,California,Basic,High School or Below,1/1/11,Unemployed,F,0,Suburban,Divorced,116,25.0,5,1.0,1,Corporate Auto,Corporate L3,Offer3,Branch,556.8,SUV,Medsize,A
NH24429,Arizona,2886.232446,Arizona,Basic,Doctor,2/1/11,Employed,M,52972,Suburban,Single,74,3.0,68,0.0,1,Special Auto,Special L3,Offer2,Call Center,355.2,Four-Door Car,Medsize,A
KB54415,calofornia,2473.368225,calofornia,Basic,High School or Below,1/30/11,Disabled,M,13449,Suburban,Single,68,28.0,13,0.0,1,Personal Auto,Personal L2,Offer1,Agent,326.4,Four-Door Car,Large,A
No35621,Arizona,2369.369299,Arizona,Basic,Bachelor,1/19/11,Employed,M,49746,Suburban,Single,61,5.0,88,0.0,1,Personal Auto,Personal L2,Offer2,Call Center,624.42874,Two-Door Car,Small,A
GH31245,California,12694.88894,California,Basic,High School or Below,1/24/11,Employed,F,73274,Urban,Married,105,6.0,90,0.0,2,Corporate Auto,Corporate L3,Offer3,Branch,284.211516,SUV,Medsize,A
HT50748,Oregon,2779.85389,Oregon,Basic,Doctor,1/25/11,Employed,F,38893,Urban,Single,69,12.0,60,0.0,1,Personal Auto,Personal L3,Offer1,Branch,279.960213,Two-Door Car,Medsize,A
HJ58678,Nevada,5418.152088,Nevada,Basic,College,2/10/11,Employed,F,57587,Urban,Divorced,68,4.0,83,0.0,7,Personal Auto,Personal L2,Offer3,Agent,257.090387,Four-Door Car,Medsize,A
KS12490,Oregon,10594.13249,Oregon,Extended,High School or Below,1/19/11,Employed,M,64669,Suburban,Married,131,22.0,32,0.0,6,Personal Auto,Personal L3,Offer4,Call Center,628.8,Sports Car,Small,A
BP90016,California,8302.321168,California,Basic,Master,2/27/11,Employed,M,78032,Urban,Married,103,8.0,49,0.0,3,Corporate Auto,Corporate L3,Offer3,Agent,323.607074,SUV,Small,A
NC98544,Nevada,25030.37545,Nevada,Extended,High School or Below,2/19/11,Employed,M,26292,Suburban,Married,80,1.0,81,2.0,2,Personal Auto,Personal L3,Offer3,Agent,384.0,Two-Door Car,Medsize,A
UZ42802,Oregon,4526.606038,Oregon,Extended,Bachelor,2/6/11,Unemployed,M,0,Suburban,Single,135,28.0,66,0.0,1,Personal Auto,Personal L3,Offer1,Agent,1516.383753,Sports Car,Large,A
PE32165,California,27934.62373,California,Basic,High School or Below,2/17/11,Employed,F,76912,Rural,Married,116,0.0,55,2.0,2,Corporate Auto,Corporate L3,Offer4,Agent,169.226996,Sports Car,Medsize,A
SF86727,Nevada,5580.960642,Nevada,Basic,Master,2/16/11,Employed,M,25180,Urban,Married,70,15.149070740488469,44,0.38425610586747105,9,Personal Auto,Personal L2,Offer2,Branch,235.895575,Four-Door Car,Medsize,A
EV15646,California,3781.690691,California,Extended,College,2/11/11,Employed,M,46573,Rural,Married,94,26.0,62,0.0,1,Personal Auto,Personal L3,Offer3,Branch,77.778826,Four-Door Car,Medsize,A
YM24620,California,4505.842815,California,Basic,Master,1/4/11,Employed,M,24790,Suburban,Married,113,4.0,39,0.0,1,Personal Auto,Personal L2,Offer3,Agent,767.242337,SUV,Small,A
JF19701,Arizona,4439.677708,Arizona,Basic,Bachelor,1/26/11,Employed,M,75453,Rural,Married,112,6.0,90,0.0,1,Special Auto,Special L3,Offer2,Web,163.9498,SUV,Medsize,A
QW47320,California,10179.71704,California,Premium,Bachelor,1/5/11,Retired,F,14290,Suburban,Married,271,20.0,40,0.0,1,Personal Auto,Personal L1,Offer1,Agent,1300.8,Luxury SUV,Medsize,A
CR59224,California,5556.91458,California,Basic,Bachelor,1/30/11,Medical Leave,M,29120,Suburban,Married,72,31.0,77,0.0,3,Corporate Auto,Corporate L3,Offer1,Agent,345.6,Two-Door Car,Medsize,A
ZN86559,California,5251.152281,California,Basic,Bachelor,1/30/11,Unemployed,F,0,Suburban,Married,72,21.0,65,0.0,3,Personal Auto,Personal L3,Offer2,Web,345.6,Four-Door Car,Medsize,A
MZ24175,calofornia,3096.511217,calofornia,Extended,College,2/12/11,Employed,F,21604,Suburban,Divorced,79,14.0,28,0.0,1,Personal Auto,Personal L3,Offer1,Branch,379.2,Four-Door Car,Medsize,A
TV20901,California,9337.895228,California,Premium,College,2/5/11,Employed,F,76381,Suburban,Married,116,23.0,33,0.0,4,Special Auto,Special L2,Offer3,Branch,556.8,Two-Door Car,Small,A
CN17219,Oregon,25581.61014,Oregon,Basic,College,1/13/11,Employed,M,27961,Suburban,Married,72,15.0,64,0.0,2,Personal Auto,Personal L3,Offer1,Agent,345.6,Four-Door Car,Medsize,A
HM22034,Nevada,5018.727893,Nevada,Basic,College,1/22/11,Unemployed,M,0,Suburban,Divorced,68,34.0,68,0.0,4,Personal Auto,Personal L1,Offer1,Agent,670.47746,Four-Door Car,Medsize,A
ES34753,California,5165.202368,California,Extended,Master,1/25/11,Disabled,F,12904,Suburban,Married,132,17.0,31,0.0,1,Personal Auto,Personal L2,Offer1,Agent,633.6,Four-Door Car,Medsize,A
KQ38375,California,9902.392683,California,Extended,Bachelor,2/10/11,Unemployed,F,0,Suburban,Married,133,15.149070740488469,58,0.38425610586747105,8,Personal Auto,Personal L2,Offer1,Call Center,945.169882,SUV,Medsize,A
FM37864,California,3571.82831,California,Extended,Bachelor,1/9/11,Employed,F,74931,Urban,Divorced,89,13.0,16,0.0,1,Personal Auto,Personal L2,Offer1,Agent,230.84972,Two-Door Car,Large,A
WW80551,California,6556.099198,California,Basic,High School or Below,1/3/11,Unemployed,M,0,Suburban,Single,63,6.0,58,0.0,2,Personal Auto,Personal L3,Offer1,Branch,453.6,Four-Door Car,Small,A
DC79319,calofornia,3351.567048,calofornia,Extended,Bachelor,1/17/11,Employed,F,29160,Suburban,Single,87,25.0,62,0.0,1,Personal Auto,Personal L3,Offer2,Branch,417.6,Two-Door Car,Medsize,A
PG42834,Arizona,6292.735356,Arizona,Extended,Bachelor,2/2/11,Employed,F,26577,Rural,Married,79,9.0,40,0.0,7,Personal Auto,Personal L2,Offer3,Agent,73.719521,Four-Door Car,Medsize,A
LW77178,Oregon,15428.01044,Oregon,Extended,Bachelor,2/9/11,Employed,F,33879,Suburban,Married,98,16.0,82,0.0,2,Corporate Auto,Corporate L3,Offer1,Branch,470.4,Two-Door Car,Small,A
XA27536,Washington,3611.183505,Washington,Extended,College,2/21/11,Employed,M,63329,Suburban,Divorced,92,33.0,87,0.0,1,Personal Auto,Personal L3,Offer1,Web,441.6,Four-Door Car,Medsize,A
QA22158,Arizona,7122.273163,Arizona,Extended,College,2/23/11,Employed,F,64571,Suburban,Divorced,89,34.0,91,0.0,6,Corporate Auto,Corporate L3,Offer1,Call Center,452.115601,Four-Door Car,Small,A
WZ40465,Washington,5041.29961,Washington,Basic,Bachelor,1/30/11,Employed,F,36234,Rural,Married,63,0.0,44,0.0,5,Personal Auto,Personal L3,Offer3,Web,113.534474,Four-Door Car,Small,A
VJ83206,California,8364.559003,California,Basic,College,1/6/11,Employed,M,72117,Rural,Married,70,1.0,98,0.0,2,Personal Auto,Personal L2,Offer4,Branch,106.737787,Four-Door Car,Medsize,A
AZ90068,California,8193.160528,California,Basic,College,2/26/11,Employed,M,89219,Suburban,Single,73,12.0,9,4.0,2,Personal Auto,Personal L3,Offer2,Branch,350.4,Four-Door Car,Medsize,A
BT20606,Arizona,5837.528088,Arizona,Basic,Doctor,1/10/11,Employed,M,83308,Suburban,Married,73,3.0,81,1.0,7,Personal Auto,Personal L2,Offer3,Agent,419.471438,Four-Door Car,Medsize,A
VP48253,Arizona,5100.737803,Arizona,Basic,High School or Below,2/12/11,Employed,M,41186,Urban,Single,70,15.0,29,4.0,3,Personal Auto,Personal L3,Offer1,Agent,242.320409,Four-Door Car,Medsize,A
LA35379,calofornia,2954.387586,calofornia,Basic,Master,1/8/11,Employed,F,62461,Rural,Married,73,15.0,7,0.0,1,Personal Auto,Personal L1,Offer2,Agent,129.267408,Four-Door Car,Small,A
WE77831,California,4778.682644,California,Basic,Bachelor,1/21/11,Unemployed,M,0,Suburban,Divorced,73,8.0,17,2.0,9,Personal Auto,Personal L3,Offer2,Agent,350.4,Four-Door Car,Medsize,A
DP77737,Oregon,15114.40241,Oregon,Basic,High School or Below,1/19/11,Medical Leave,F,28513,Suburban,Married,100,4.0,22,1.0,2,Personal Auto,Personal L1,Offer2,Call Center,480.0,Four-Door Car,Medsize,A
YU35148,Washington,4749.127521,Washington,Extended,Bachelor,1/10/11,Unemployed,F,0,Suburban,Married,123,33.0,35,0.0,1,Personal Auto,Personal L2,Offer3,Call Center,590.4,SUV,Medsize,A
ZF84449,Oregon,3726.727996,Oregon,Basic,College,2/26/11,Unemployed,F,0,Suburban,Single,112,7.0,34,1.0,1,Special Auto,Special L1,Offer1,Agent,806.4,Sports Car,Medsize,A
TY20016,Oregon,7980.488637,Oregon,Basic,Bachelor,1/20/11,Employed,M,72734,Urban,Married,66,7.0,96,0.0,2,Personal Auto,Personal L3,Offer4,Web,195.218968,Two-Door Car,Large,A
EH37385,Arizona,8789.88406,Arizona,Basic,Master,2/22/11,Employed,F,22849,Suburban,Married,109,5.0,75,0.0,4,Personal Auto,Personal L3,Offer1,Call Center,523.2,Sports Car,Medsize,A
LX99948,Washington,4529.062612,Washington,Basic,Master,2/18/11,Employed,F,65134,Urban,Married,112,28.0,48,0.0,1,Personal Auto,Personal L2,Offer4,Branch,529.147483,SUV,Small,A
JG74360,Arizona,4558.972934,Arizona,Basic,College,2/2/11,Employed,M,37709,Suburban,Married,116,19.0,39,0.0,1,Corporate Auto,Corporate L2,Offer2,Call Center,556.8,SUV,Medsize,A
ON67674,California,2771.045031,California,Basic,College,1/11/11,Employed,F,50071,Rural,Single,71,3.0,32,0.0,1,Personal Auto,Personal L2,Offer2,Agent,18.918935,Two-Door Car,Medsize,A
OZ64384,Oregon,8609.158215,Oregon,Basic,Bachelor,1/14/11,Employed,F,79090,Urban,Married,107,2.0,74,0.0,3,Personal Auto,Personal L3,Offer2,Branch,289.040734,SUV,Medsize,A
SX89429,Arizona,2231.786517,Arizona,Basic,High School or Below,1/12/11,Unemployed,F,0,Suburban,Married,61,26.0,79,1.0,1,Personal Auto,Personal L3,Offer1,Agent,311.404068,Four-Door Car,Small,A
BR39076,California,7633.821822,California,Basic,High School or Below,1/22/11,Unemployed,F,0,Suburban,Divorced,67,7.0,4,0.0,2,Personal Auto,Personal L3,Offer2,Agent,445.702958,Four-Door Car,Medsize,A
GT65065,Oregon,8842.650024,Oregon,Basic,Master,2/21/11,Employed,F,42142,Urban,Single,112,1.0,8,0.0,3,Personal Auto,Personal L3,Offer4,Branch,396.17554,Sports Car,Medsize,A
WP58340,Arizona,10963.95723,Arizona,Premium,High School or Below,2/8/11,Employed,M,55687,Suburban,Divorced,276,33.0,91,0.0,1,Personal Auto,Personal L2,Offer1,Agent,1324.8,Luxury SUV,Medsize,A
DY57308,California,8835.159206,California,Basic,Bachelor,1/18/11,Employed,F,22373,Urban,Married,112,11.0,59,0.0,8,Personal Auto,Personal L1,Offer1,Branch,419.750892,SUV,Small,A
BL79888,Oregon,34611.37896,Oregon,Basic,High School or Below,1/14/11,Employed,F,20090,Suburban,Married,109,15.149070740488469,59,0.38425610586747105,2,Personal Auto,Personal L2,Offer2,Agent,523.2,Sports Car,Medsize,A
QL59704,Arizona,23444.90045,Arizona,Basic,College,1/26/11,Employed,F,69906,Urban,Married,74,34.0,32,2.0,2,Corporate Auto,Corporate L3,Offer2,Branch,202.860399,Four-Door Car,Medsize,A
FY62633,Oregon,9112.266649,Oregon,Extended,Bachelor,1/14/11,Unemployed,M,0,Suburban,Single,90,15.149070740488469,21,0.38425610586747105,2,Personal Auto,Personal L1,Offer1,Agent,432.0,Four-Door Car,Medsize,A
TY59969,Arizona,2402.172069,Arizona,Basic,College,2/2/11,Employed,M,43246,Rural,Single,62,15.149070740488469,89,0.38425610586747105,1,Personal Auto,Personal L2,Offer1,Agent,52.435202,Four-Door Car,Medsize,A
BZ65376,Arizona,8581.278701,Arizona,Extended,Bachelor,1/18/11,Medical Leave,M,27689,Suburban,Married,239,0.0,72,2.0,1,Personal Auto,Personal L2,Offer2,Web,2893.239678,Luxury SUV,Medsize,A
DE55857,Washington,2465.444865,Washington,Basic,Bachelor,1/30/11,Employed,F,64997,Suburban,Single,63,7.0,99,1.0,1,Personal Auto,Personal L3,Offer2,Agent,383.442328,Four-Door Car,Small,A
FI61059,Oregon,4311.416903,Oregon,Basic,College,2/13/11,Unemployed,M,0,Suburban,Single,67,0.0,71,1.0,3,Personal Auto,Personal L3,Offer3,Call Center,482.4,Four-Door Car,Medsize,A
WL42517,Washington,3747.060981,Washington,Basic,College,2/10/11,Unemployed,F,0,Suburban,Single,107,17.0,81,0.0,1,Personal Auto,Personal L3,Offer1,Call Center,549.986128,SUV,Medsize,A
VY79030,Arizona,22500.88348,Arizona,Basic,College,1/14/11,Unemployed,F,0,Suburban,Single,71,1.0,23,0.0,2,Corporate Auto,Corporate L2,Offer4,Call Center,340.8,Four-Door Car,Medsize,A
TS53731,California,8660.838974,California,Basic,College,2/20/11,Employed,F,79674,Rural,Married,107,29.0,50,0.0,3,Personal Auto,Personal L2,Offer3,Call Center,9.275859,Four-Door Car,Medsize,A
BS13111,Arizona,6630.836094,Arizona,Basic,Bachelor,1/18/11,Unemployed,M,0,Urban,Divorced,66,20.0,53,0.0,2,Personal Auto,Personal L3,Offer1,Branch,315.950185,Four-Door Car,Medsize,A
PA14842,Washington,2906.893312,Washington,Basic,High School or Below,1/17/11,Employed,F,45128,Rural,Married,72,13.0,34,0.0,1,Special Auto,Special L2,Offer4,Branch,66.667784,Four-Door Car,Medsize,A
LY17372,Arizona,5112.306584,Arizona,Extended,College,2/28/11,Employed,M,44743,Suburban,Divorced,137,16.0,55,4.0,1,Personal Auto,Personal L3,Offer1,Branch,741.300032,SUV,Small,A
DS31990,Oregon,5093.479191,Oregon,Basic,High School or Below,1/12/11,Unemployed,M,0,Rural,Married,71,15.149070740488469,55,0.38425610586747105,3,Personal Auto,Personal L3,Offer2,Call Center,150.878447,Two-Door Car,Large,A
JT41591,Washington,2705.987629,Washington,Extended,College,2/14/11,Unemployed,M,0,Suburban,Single,83,15.149070740488469,85,0.38425610586747105,1,Personal Auto,Personal L1,Offer1,Agent,398.4,Four-Door Car,Large,A
SU41739,California,8728.456239,California,Extended,College,1/18/11,Unemployed,M,0,Urban,Married,124,23.0,30,0.0,7,Personal Auto,Personal L3,Offer1,Branch,473.469932,SUV,Small,A
DV38369,California,7261.615478,California,Basic,Bachelor,1/26/11,Unemployed,M,0,Suburban,Single,101,7.0,19,0.0,4,Corporate Auto,Corporate L2,Offer3,Web,727.2,SUV,Medsize,A
PA38372,Washington,9357.737821,Washington,Premium,High School or Below,1/13/11,Employed,F,33060,Rural,Married,117,19.0,91,0.0,3,Personal Auto,Personal L2,Offer1,Branch,56.731578,Four-Door Car,Medsize,A
WV64743,Washington,13272.22792,Washington,Basic,High School or Below,2/10/11,Unemployed,M,0,Suburban,Single,194,31.0,11,0.0,4,Personal Auto,Personal L3,Offer3,Call Center,1396.8,Luxury Car,Medsize,A
ZV93969,Washington,4754.449647,Washington,Extended,College,1/4/11,Unemployed,F,0,Suburban,Single,136,5.0,46,0.0,1,Corporate Auto,Corporate L1,Offer1,Call Center,652.8,SUV,Medsize,A
KM72781,Washington,9470.624437,Washington,Extended,College,2/14/11,Employed,F,22514,Urban,Married,80,22.0,96,0.0,2,Personal Auto,Personal L3,Offer2,Call Center,203.469143,Four-Door Car,Medsize,A
JL25091,California,4599.759229,California,Premium,Bachelor,2/27/11,Employed,M,79284,Rural,Single,117,9.0,59,1.0,1,Special Auto,Special L2,Offer3,Agent,156.452827,Four-Door Car,Medsize,A
JY27336,Oregon,8205.387936,Oregon,Basic,College,2/22/11,Employed,F,85840,Rural,Married,102,14.0,79,2.0,4,Corporate Auto,Corporate L3,Offer2,Agent,138.722385,SUV,Medsize,A
CF57022,Oregon,10442.65139,Oregon,Extended,Bachelor,1/26/11,Medical Leave,M,17269,Suburban,Married,139,3.0,31,0.0,5,Personal Auto,Personal L1,Offer1,Branch,667.2,SUV,Small,A
NI88122,California,7205.019561,California,Basic,College,2/12/11,Unemployed,F,0,Suburban,Single,64,27.0,62,0.0,2,Corporate Auto,Corporate L1,Offer1,Web,505.975326,Four-Door Car,Small,A
LO98108,Oregon,2226.589837,Oregon,Basic,Bachelor,2/16/11,Unemployed,M,0,Suburban,Married,62,19.0,26,0.0,1,Personal Auto,Personal L3,Offer2,Branch,297.6,Two-Door Car,Large,A
SA91515,California,3992.583886,California,Basic,Bachelor,1/28/11,Unemployed,M,0,Suburban,Married,111,35.0,68,0.0,1,Personal Auto,Personal L1,Offer1,Call Center,700.349052,SUV,Large,A
AE90216,California,4974.801539,California,Basic,Bachelor,1/18/11,Employed,M,75644,Suburban,Divorced,65,5.0,68,3.0,9,Personal Auto,Personal L2,Offer2,Branch,467.803638,Two-Door Car,Medsize,A
WE95729,Oregon,36707.42639,Oregon,Basic,College,1/17/11,Employed,M,24804,Suburban,Married,104,1.0,28,0.0,2,Personal Auto,Personal L2,Offer1,Agent,593.830288,SUV,Small,A
FP17993,Arizona,5504.139033,Arizona,Basic,Bachelor,2/8/11,Unemployed,F,0,Suburban,Married,73,18.0,45,0.0,5,Personal Auto,Personal L2,Offer1,Call Center,350.4,Four-Door Car,Medsize,A
CD95333,California,5638.930838,California,Basic,Bachelor,1/10/11,Employed,M,20920,Rural,Single,74,19.0,14,0.0,4,Personal Auto,Personal L1,Offer2,Branch,14.784843,Two-Door Car,Medsize,A
NJ15094,Washington,5345.994644,Washington,Basic,Bachelor,2/18/11,Unemployed,F,0,Suburban,Married,72,6.0,67,0.0,8,Personal Auto,Personal L3,Offer1,Agent,345.6,Four-Door Car,Medsize,A
NN99001,Arizona,6997.827397,Arizona,Extended,College,2/23/11,Employed,F,56940,Suburban,Married,87,11.0,10,0.0,9,Personal Auto,Personal L3,Offer2,Web,512.66245,Four-Door Car,Small,A
WE88728,Arizona,6670.850638,Arizona,Premium,High School or Below,1/2/11,Employed,F,56531,Suburban,Married,170,34.0,24,3.0,1,Corporate Auto,Corporate L3,Offer2,Web,816.0,SUV,Medsize,A
SN49269,Oregon,7812.889738,Oregon,Basic,High School or Below,2/16/11,Employed,M,72353,Suburban,Divorced,66,27.0,15,0.0,2,Personal Auto,Personal L2,Offer2,Web,316.8,Four-Door Car,Medsize,A
EJ67407,Arizona,8024.508444,Arizona,Premium,High School or Below,2/7/11,Employed,M,95191,Urban,Divorced,101,6.0,15,0.0,3,Corporate Auto,Corporate L2,Offer2,Agent,316.111035,Four-Door Car,Medsize,A
DL36983,Oregon,8495.164213,Oregon,Premium,High School or Below,1/24/11,Employed,F,23791,Suburban,Divorced,110,11.0,71,3.0,7,Personal Auto,Personal L3,Offer1,Agent,615.27228,Two-Door Car,Medsize,A
XF57481,Washington,10640.93932,Washington,Extended,Master,1/19/11,Employed,M,50450,Rural,Single,90,11.0,68,0.0,2,Personal Auto,Personal L3,Offer4,Branch,135.892444,Two-Door Car,Medsize,A
IF18508,California,7950.570995,California,Extended,High School or Below,1/25/11,Employed,F,70610,Rural,Single,99,2.0,11,0.0,3,Personal Auto,Personal L1,Offer4,Agent,240.977382,Four-Door Car,Large,A
